House,Resident,Day,Hour,Activity,ActivityMinutes
A,2,24,16,2,0
A,2,24,16,3,0
A,2,24,16,4,0
A,2,24,16,5,0
A,2,24,16,6,0
A,2,24,16,7,0
A,2,24,16,8,0
A,2,24,16,9,0
A,2,24,16,10,0
A,2,24,17,1,60
A,2,24,17,2,0
A,2,24,17,3,0
A,2,24,17,4,0
A,2,24,17,5,0
A,2,24,17,6,0
A,2,24,17,7,0
A,2,24,17,8,0
A,2,24,17,9,0
A,2,24,17,10,0
A,2,24,18,1,55
A,2,24,18,2,0
A,2,24,18,3,0
A,2,24,18,4,0
A,2,24,18,5,0
A,2,24,18,6,0
A,2,24,18,7,0
A,2,24,18,8,5
A,2,24,18,9,0
A,2,24,18,10,0
A,2,24,19,1,60
A,2,24,19,2,0
A,2,24,19,3,0
A,2,24,19,4,0
A,2,24,19,5,0
A,2,24,19,6,0
A,2,24,19,7,0
A,2,24,19,8,0
A,2,24,19,9,0
A,2,24,19,10,0
A,2,24,20,1,60
A,2,24,20,2,0
A,2,24,20,3,0
A,2,24,20,4,0
A,2,24,20,5,0
A,2,24,20,6,0
A,2,24,20,7,0
A,2,24,20,8,0
A,2,24,20,9,0
A,2,24,20,10,0
A,2,24,21,1,60
A,2,24,21,2,0
A,2,24,21,3,0
A,2,24,21,4,0
A,2,24,21,5,0
A,2,24,21,6,0
A,2,24,21,7,0
A,2,24,21,8,0
A,2,24,21,9,0
A,2,24,21,10,0
A,2,24,22,1,1
A,2,24,22,2,0
A,2,24,22,3,36
A,2,24,22,4,0
A,2,24,22,5,0
A,2,24,22,6,0
A,2,24,22,7,0
A,2,24,22,8,3
A,2,24,22,9,20
A,2,24,22,10,0
A,2,24,23,1,0
A,2,24,23,2,0
A,2,24,23,3,50
A,2,24,23,4,0
A,2,24,23,5,0
A,2,24,23,6,0
A,2,24,23,7,0
A,2,24,23,8,0
A,2,24,23,9,9
A,2,24,23,10,0
B,1,24,0,1,0
B,1,24,0,2,60
B,1,24,0,3,0
B,1,24,0,4,0
B,1,24,0,5,0
B,1,24,0,6,0
B,1,24,0,7,0
B,1,24,0,8,0
B,1,24,0,9,0
B,1,24,0,10,0
B,1,24,1,1,0
B,1,24,1,2,60
B,1,24,1,3,0
B,1,24,1,4,0
B,1,24,1,5,0
B,1,24,1,6,0
B,1,24,1,7,0
B,1,24,1,8,0
B,1,24,1,9,0
B,1,24,1,10,0
B,1,24,2,1,0
B,1,24,2,2,60
B,1,24,2,3,0
B,1,24,2,4,0
B,1,24,2,5,0
B,1,24,2,6,0
B,1,24,2,7,0
B,1,24,2,8,0
B,1,24,2,9,0
B,1,24,2,10,0
B,1,24,3,1,0
B,1,24,3,2,60
B,1,24,3,3,0
B,1,24,3,4,0
B,1,24,3,5,0
B,1,24,3,6,0
B,1,24,3,7,0
B,1,24,3,8,0
B,1,24,3,9,0
B,1,24,3,10,0
B,1,24,4,1,0
B,1,24,4,2,60
B,1,24,4,3,0
B,1,24,4,4,0
B,1,24,4,5,0
B,1,24,4,6,0
B,1,24,4,7,0
B,1,24,4,8,0
B,1,24,4,9,0
B,1,24,4,10,0
B,1,24,5,1,0
B,1,24,5,2,60
B,1,24,5,3,0
B,1,24,5,4,0
B,1,24,5,5,0
B,1,24,5,6,0
B,1,24,5,7,0
B,1,24,5,8,0
B,1,24,5,9,0
B,1,24,5,10,0
B,1,24,6,1,0
B,1,24,6,2,60
B,1,24,6,3,0
B,1,24,6,4,0
B,1,24,6,5,0
B,1,24,6,6,0
B,1,24,6,7,0
B,1,24,6,8,0
B,1,24,6,9,0
B,1,24,6,10,0
B,1,24,7,1,0
B,1,24,7,2,58
B,1,24,7,3,0
B,1,24,7,4,0
B,1,24,7,5,0
B,1,24,7,6,0
B,1,24,7,7,0
B,1,24,7,8,0
B,1,24,7,9,0
B,1,24,7,10,2
B,1,24,8,1,0
B,1,24,8,2,0
B,1,24,8,3,0
B,1,24,8,4,0
B,1,24,8,5,33
B,1,24,8,6,1
B,1,24,8,7,18
B,1,24,8,8,2
B,1,24,8,9,4
B,1,24,8,10,2
B,1,24,9,1,0
B,1,24,9,2,0
B,1,24,9,3,0
B,1,24,9,4,0
B,1,24,9,5,46
B,1,24,9,6,0
B,1,24,9,7,0
B,1,24,9,8,0
B,1,24,9,9,14
B,1,24,9,10,0
B,1,24,10,1,0
B,1,24,10,2,0
B,1,24,10,3,0
B,1,24,10,4,0
B,1,24,10,5,60
B,1,24,10,6,0
B,1,24,10,7,0
B,1,24,10,8,0
B,1,24,10,9,0
B,1,24,10,10,0
B,1,24,11,1,0
B,1,24,11,2,0
B,1,24,11,3,0
B,1,24,11,4,0
B,1,24,11,5,56
B,1,24,11,6,0
B,1,24,11,7,3
B,1,24,11,8,0
B,1,24,11,9,0
B,1,24,11,10,1
B,1,24,12,1,0
B,1,24,12,2,0
B,1,24,12,3,0
B,1,24,12,4,0
B,1,24,12,5,60
B,1,24,12,6,0
B,1,24,12,7,0
B,1,24,12,8,0
B,1,24,12,9,0
B,1,24,12,10,0
B,1,24,13,1,0
B,1,24,13,2,0
B,1,24,13,3,0
B,1,24,13,4,0
B,1,24,13,5,52
B,1,24,13,6,0
B,1,24,13,7,7
B,1,24,13,8,0
B,1,24,13,9,0
B,1,24,13,10,1
B,1,24,14,1,0
B,1,24,14,2,0
B,1,24,14,3,0
B,1,24,14,4,0
B,1,24,14,5,0
B,1,24,14,6,0
B,1,24,14,7,38
B,1,24,14,8,2
B,1,24,14,9,20
B,1,24,14,10,0
B,1,24,15,1,0
B,1,24,15,2,0
B,1,24,15,3,0
B,1,24,15,4,0
B,1,24,15,5,32
B,1,24,15,6,0
B,1,24,15,7,0
B,1,24,15,8,0
B,1,24,15,9,27
B,1,24,15,10,1
B,1,24,16,1,0
B,1,24,16,2,0
B,1,24,16,3,0
B,1,24,16,4,0
B,1,24,16,5,60
B,1,24,16,6,0
B,1,24,16,7,0
B,1,24,16,8,0
B,1,24,16,9,0
B,1,24,16,10,0
B,1,24,17,1,0
B,1,24,17,2,0
B,1,24,17,3,0
B,1,24,17,4,0
B,1,24,17,5,60
B,1,24,17,6,0
B,1,24,17,7,0
B,1,24,17,8,0
B,1,24,17,9,0
B,1,24,17,10,0
B,1,24,18,1,0
B,1,24,18,2,0
B,1,24,18,3,0
B,1,24,18,4,0
B,1,24,18,5,60
B,1,24,18,6,0
B,1,24,18,7,0
B,1,24,18,8,0
B,1,24,18,9,0
B,1,24,18,10,0
B,1,24,19,1,0
B,1,24,19,2,0
B,1,24,19,3,0
B,1,24,19,4,0
B,1,24,19,5,60
B,1,24,19,6,0
B,1,24,19,7,0
B,1,24,19,8,0
B,1,24,19,9,0
B,1,24,19,10,0
B,1,24,20,1,0
B,1,24,20,2,0
B,1,24,20,3,0
B,1,24,20,4,19
B,1,24,20,5,26
B,1,24,20,6,1
B,1,24,20,7,13
B,1,24,20,8,0
B,1,24,20,9,0
B,1,24,20,10,1
B,1,24,21,1,0
B,1,24,21,2,0
B,1,24,21,3,0
B,1,24,21,4,60
B,1,24,21,5,0
B,1,24,21,6,0
B,1,24,21,7,0
B,1,24,21,8,0
B,1,24,21,9,0
B,1,24,21,10,0
B,1,24,22,1,0
B,1,24,22,2,0
B,1,24,22,3,0
B,1,24,22,4,60
B,1,24,22,5,0
B,1,24,22,6,0
B,1,24,22,7,0
B,1,24,22,8,0
B,1,24,22,9,0
B,1,24,22,10,0
B,1,24,23,1,0
B,1,24,23,2,42
B,1,24,23,3,0
B,1,24,23,4,17
B,1,24,23,5,0
B,1,24,23,6,0
B,1,24,23,7,0
B,1,24,23,8,0
B,1,24,23,9,0
B,1,24,23,10,0
B,2,24,0,1,0
B,2,24,0,2,60
B,2,24,0,3,0
B,2,24,0,4,0
B,2,24,0,5,0
B,2,24,0,6,0
B,2,24,0,7,0
B,2,24,0,8,0
B,2,24,0,9,0
B,2,24,0,10,0
B,2,24,1,1,0
B,2,24,1,2,60
B,2,24,1,3,0
B,2,24,1,4,0
B,2,24,1,5,0
B,2,24,1,6,0
B,2,24,1,7,0
B,2,24,1,8,0
B,2,24,1,9,0
B,2,24,1,10,0
B,2,24,2,1,0
B,2,24,2,2,60
B,2,24,2,3,0
B,2,24,2,4,0
B,2,24,2,5,0
B,2,24,2,6,0
B,2,24,2,7,0
B,2,24,2,8,0
B,2,24,2,9,0
B,2,24,2,10,0
B,2,24,3,1,0
B,2,24,3,2,60
B,2,24,3,3,0
B,2,24,3,4,0
B,2,24,3,5,0
B,2,24,3,6,0
B,2,24,3,7,0
B,2,24,3,8,0
B,2,24,3,9,0
B,2,24,3,10,0
B,2,24,4,1,0
B,2,24,4,2,60
B,2,24,4,3,0
B,2,24,4,4,0
B,2,24,4,5,0
B,2,24,4,6,0
B,2,24,4,7,0
B,2,24,4,8,0
B,2,24,4,9,0
B,2,24,4,10,0
B,2,24,5,1,0
B,2,24,5,2,60
B,2,24,5,3,0
B,2,24,5,4,0
B,2,24,5,5,0
B,2,24,5,6,0
B,2,24,5,7,0
B,2,24,5,8,0
B,2,24,5,9,0
B,2,24,5,10,0
B,2,24,6,1,0
B,2,24,6,2,60
B,2,24,6,3,0
B,2,24,6,4,0
B,2,24,6,5,0
B,2,24,6,6,0
B,2,24,6,7,0
B,2,24,6,8,0
B,2,24,6,9,0
B,2,24,6,10,0
B,2,24,7,1,0
B,2,24,7,2,60
B,2,24,7,3,0
B,2,24,7,4,0
B,2,24,7,5,0
B,2,24,7,6,0
B,2,24,7,7,0
B,2,24,7,8,0
B,2,24,7,9,0
B,2,24,7,10,0
B,2,24,8,1,0
B,2,24,8,2,60
B,2,24,8,3,0
B,2,24,8,4,0
B,2,24,8,5,0
B,2,24,8,6,0
B,2,24,8,7,0
B,2,24,8,8,0
B,2,24,8,9,0
B,2,24,8,10,0
B,2,24,9,1,0
B,2,24,9,2,60
B,2,24,9,3,0
B,2,24,9,4,0
B,2,24,9,5,0
B,2,24,9,6,0
B,2,24,9,7,0
B,2,24,9,8,0
B,2,24,9,9,0
B,2,24,9,10,0
B,2,24,10,1,0
B,2,24,10,2,43
B,2,24,10,3,3
B,2,24,10,4,0
B,2,24,10,5,0
B,2,24,10,6,0
B,2,24,10,7,0
B,2,24,10,8,0
B,2,24,10,9,3
B,2,24,10,10,11
B,2,24,11,1,0
B,2,24,11,2,0
B,2,24,11,3,50
B,2,24,11,4,0
B,2,24,11,5,0
B,2,24,11,6,0
B,2,24,11,7,9
B,2,24,11,8,0
B,2,24,11,9,0
B,2,24,11,10,1
B,2,24,12,1,0
B,2,24,12,2,0
B,2,24,12,3,60
B,2,24,12,4,0
B,2,24,12,5,0
B,2,24,12,6,0
B,2,24,12,7,0
B,2,24,12,8,0
B,2,24,12,9,0
B,2,24,12,10,0
B,2,24,13,1,0
B,2,24,13,2,0
B,2,24,13,3,60
B,2,24,13,4,0
B,2,24,13,5,0
B,2,24,13,6,0
B,2,24,13,7,0
B,2,24,13,8,0
B,2,24,13,9,0
B,2,24,13,10,0
B,2,24,14,1,0
B,2,24,14,2,0
B,2,24,14,3,34
B,2,24,14,4,0
B,2,24,14,5,0
B,2,24,14,6,0
B,2,24,14,7,10
B,2,24,14,8,0
B,2,24,14,9,14
B,2,24,14,10,2
B,2,24,15,1,0
B,2,24,15,2,0
B,2,24,15,3,33
B,2,24,15,4,0
B,2,24,15,5,0
B,2,24,15,6,0
B,2,24,15,7,0
B,2,24,15,8,0
B,2,24,15,9,27
B,2,24,15,10,0
B,2,24,16,1,0
B,2,24,16,2,0
B,2,24,16,3,60
B,2,24,16,4,0
B,2,24,16,5,0
B,2,24,16,6,0
B,2,24,16,7,0
B,2,24,16,8,0
B,2,24,16,9,0
B,2,24,16,10,0
B,2,24,17,1,0
B,2,24,17,2,0
B,2,24,17,3,60
B,2,24,17,4,0
B,2,24,17,5,0
B,2,24,17,6,0
B,2,24,17,7,0
B,2,24,17,8,0
B,2,24,17,9,0
B,2,24,17,10,0
B,2,24,18,1,0
B,2,24,18,2,0
B,2,24,18,3,60
B,2,24,18,4,0
B,2,24,18,5,0
B,2,24,18,6,0
B,2,24,18,7,0
B,2,24,18,8,0
B,2,24,18,9,0
B,2,24,18,10,0
B,2,24,19,1,0
B,2,24,19,2,0
B,2,24,19,3,60
B,2,24,19,4,0
B,2,24,19,5,0
B,2,24,19,6,0
B,2,24,19,7,0
B,2,24,19,8,0
B,2,24,19,9,0
B,2,24,19,10,0
B,2,24,20,1,0
B,2,24,20,2,0
B,2,24,20,3,31
B,2,24,20,4,19
B,2,24,20,5,0
B,2,24,20,6,4
B,2,24,20,7,4
B,2,24,20,8,0
B,2,24,20,9,0
B,2,24,20,10,2
B,2,24,21,1,0
B,2,24,21,2,0
B,2,24,21,3,0
B,2,24,21,4,60
B,2,24,21,5,0
B,2,24,21,6,0
B,2,24,21,7,0
B,2,24,21,8,0
B,2,24,21,9,0
B,2,24,21,10,0
B,2,24,22,1,0
B,2,24,22,2,0
B,2,24,22,3,0
B,2,24,22,4,60
B,2,24,22,5,0
B,2,24,22,6,0
B,2,24,22,7,0
B,2,24,22,8,0
B,2,24,22,9,0
B,2,24,22,10,0
B,2,24,23,1,0
B,2,24,23,2,42
B,2,24,23,3,0
B,2,24,23,4,17
B,2,24,23,5,0
B,2,24,23,6,0
B,2,24,23,7,0
B,2,24,23,8,0
B,2,24,23,9,0
B,2,24,23,10,0
A,1,25,0,1,0
A,1,25,0,2,0
A,1,25,0,3,53
A,1,25,0,4,0
A,1,25,0,5,0
A,1,25,0,6,0
A,1,25,0,7,0
A,1,25,0,8,0
A,1,25,0,9,5
A,1,25,0,10,2
A,1,25,1,1,0
A,1,25,1,2,0
A,1,25,1,3,46
A,1,25,1,4,0
A,1,25,1,5,0
A,1,25,1,6,0
A,1,25,1,7,14
A,1,25,1,8,0
A,1,25,1,9,0
A,1,25,1,10,0
A,1,25,2,1,0
A,1,25,2,2,27
A,1,25,2,3,31
A,1,25,2,4,0
A,1,25,2,5,0
A,1,25,2,6,0
A,1,25,2,7,2
A,1,25,2,8,0
A,1,25,2,9,0
A,1,25,2,10,0
A,1,25,3,1,0
A,1,25,3,2,60
A,1,25,3,3,0
A,1,25,3,4,0
A,1,25,3,5,0
A,1,25,3,6,0
A,1,25,3,7,0
A,1,25,3,8,0
A,1,25,3,9,0
A,1,25,3,10,0
A,1,25,4,1,0
A,1,25,4,2,60
A,1,25,4,3,0
A,1,25,4,4,0
A,1,25,4,5,0
A,1,25,4,6,0
A,1,25,4,7,0
A,1,25,4,8,0
A,1,25,4,9,0
A,1,25,4,10,0
A,1,25,5,1,0
A,1,25,5,2,60
A,1,25,5,3,0
A,1,25,5,4,0
A,1,25,5,5,0
A,1,25,5,6,0
A,1,25,5,7,0
A,1,25,5,8,0
A,1,25,5,9,0
A,1,25,5,10,0
A,1,25,6,1,0
A,1,25,6,2,60
A,1,25,6,3,0
A,1,25,6,4,0
A,1,25,6,5,0
A,1,25,6,6,0
A,1,25,6,7,0
A,1,25,6,8,0
A,1,25,6,9,0
A,1,25,6,10,0
A,1,25,7,1,0
A,1,25,7,2,60
A,1,25,7,3,0
A,1,25,7,4,0
A,1,25,7,5,0
A,1,25,7,6,0
A,1,25,7,7,0
A,1,25,7,8,0
A,1,25,7,9,0
A,1,25,7,10,0
A,1,25,8,1,0
A,1,25,8,2,60
A,1,25,8,3,0
A,1,25,8,4,0
A,1,25,8,5,0
A,1,25,8,6,0
A,1,25,8,7,0
A,1,25,8,8,0
A,1,25,8,9,0
A,1,25,8,10,0
A,1,25,9,1,0
A,1,25,9,2,60
A,1,25,9,3,0
A,1,25,9,4,0
A,1,25,9,5,0
A,1,25,9,6,0
A,1,25,9,7,0
A,1,25,9,8,0
A,1,25,9,9,0
A,1,25,9,10,0
A,1,25,10,1,0
A,1,25,10,2,4
A,1,25,10,3,0
A,1,25,10,4,27
A,1,25,10,5,0
A,1,25,10,6,8
A,1,25,10,7,21
A,1,25,10,8,0
A,1,25,10,9,0
A,1,25,10,10,0
A,1,25,11,1,0
A,1,25,11,2,0
A,1,25,11,3,4
A,1,25,11,4,0
A,1,25,11,5,0
A,1,25,11,6,0
A,1,25,11,7,45
A,1,25,11,8,5
A,1,25,11,9,0
A,1,25,11,10,6
A,1,25,12,1,0
A,1,25,12,2,0
A,1,25,12,3,22
A,1,25,12,4,0
A,1,25,12,5,0
A,1,25,12,6,0
A,1,25,12,7,0
A,1,25,12,8,0
A,1,25,12,9,38
A,1,25,12,10,0
A,1,25,13,1,0
A,1,25,13,2,0
A,1,25,13,3,0
A,1,25,13,4,51
A,1,25,13,5,0
A,1,25,13,6,0
A,1,25,13,7,0
A,1,25,13,8,0
A,1,25,13,9,9
A,1,25,13,10,0
A,1,25,14,1,0
A,1,25,14,2,0
A,1,25,14,3,35
A,1,25,14,4,4
A,1,25,14,5,0
A,1,25,14,6,0
A,1,25,14,7,0
A,1,25,14,8,0
A,1,25,14,9,0
A,1,25,14,10,21
A,1,25,15,1,0
A,1,25,15,2,0
A,1,25,15,3,31
A,1,25,15,4,0
A,1,25,15,5,0
A,1,25,15,6,0
A,1,25,15,7,29
A,1,25,15,8,0
A,1,25,15,9,0
A,1,25,15,10,0
A,1,25,16,1,0
A,1,25,16,2,0
A,1,25,16,3,12
A,1,25,16,4,0
A,1,25,16,5,0
A,1,25,16,6,0
A,1,25,16,7,38
A,1,25,16,8,0
A,1,25,16,9,10
A,1,25,16,10,0
A,1,25,17,1,0
A,1,25,17,2,0
A,1,25,17,3,11
A,1,25,17,4,0
A,1,25,17,5,0
A,1,25,17,6,0
A,1,25,17,7,9
A,1,25,17,8,6
A,1,25,17,9,34
A,1,25,17,10,0
A,1,25,18,1,0
A,1,25,18,2,0
A,1,25,18,3,0
A,1,25,18,4,0
A,1,25,18,5,0
A,1,25,18,6,0
A,1,25,18,7,0
A,1,25,18,8,0
A,1,25,18,9,60
A,1,25,18,10,0
A,1,25,19,1,0
A,1,25,19,2,0
A,1,25,19,3,0
A,1,25,19,4,9
A,1,25,19,5,0
A,1,25,19,6,0
A,1,25,19,7,17
A,1,25,19,8,0
A,1,25,19,9,31
A,1,25,19,10,3
A,1,25,20,1,0
A,1,25,20,2,0
A,1,25,20,3,0
A,1,25,20,4,10
A,1,25,20,5,0
A,1,25,20,6,0
A,1,25,20,7,35
A,1,25,20,8,0
A,1,25,20,9,15
A,1,25,20,10,0
A,1,25,21,1,23
A,1,25,21,2,0
A,1,25,21,3,0
A,1,25,21,4,0
A,1,25,21,5,0
A,1,25,21,6,0
A,1,25,21,7,0
A,1,25,21,8,3
A,1,25,21,9,34
A,1,25,21,10,0
A,1,25,22,1,60
A,1,25,22,2,0
A,1,25,22,3,0
A,1,25,22,4,0
A,1,25,22,5,0
A,1,25,22,6,0
A,1,25,22,7,0
A,1,25,22,8,0
A,1,25,22,9,0
A,1,25,22,10,0
A,1,25,23,1,27
A,1,25,23,2,0
A,1,25,23,3,29
A,1,25,23,4,0
A,1,25,23,5,0
A,1,25,23,6,0
A,1,25,23,7,0
A,1,25,23,8,3
A,1,25,23,9,0
A,1,25,23,10,0
A,2,25,0,1,0
A,2,25,0,2,0
A,2,25,0,3,0
A,2,25,0,4,25
A,2,25,0,5,0
A,2,25,0,6,0
A,2,25,0,7,28
A,2,25,0,8,0
A,2,25,0,9,0
A,2,25,0,10,7
A,2,25,1,1,0
A,2,25,1,2,32
A,2,25,1,3,0
A,2,25,1,4,10
A,2,25,1,5,0
A,2,25,1,6,6
A,2,25,1,7,5
A,2,25,1,8,1
A,2,25,1,9,0
A,2,25,1,10,6
A,2,25,2,1,0
A,2,25,2,2,25
A,2,25,2,3,0
A,2,25,2,4,0
A,2,25,2,5,0
A,2,25,2,6,35
A,2,25,2,7,0
A,2,25,2,8,0
A,2,25,2,9,0
A,2,25,2,10,0
A,2,25,3,1,0
A,2,25,3,2,60
A,2,25,3,3,0
A,2,25,3,4,0
A,2,25,3,5,0
A,2,25,3,6,0
A,2,25,3,7,0
A,2,25,3,8,0
A,2,25,3,9,0
A,2,25,3,10,0
A,2,25,4,1,0
A,2,25,4,2,60
A,2,25,4,3,0
A,2,25,4,4,0
A,2,25,4,5,0
A,2,25,4,6,0
A,2,25,4,7,0
A,2,25,4,8,0
A,2,25,4,9,0
A,2,25,4,10,0
A,2,25,5,1,0
A,2,25,5,2,60
A,2,25,5,3,0
A,2,25,5,4,0
A,2,25,5,5,0
A,2,25,5,6,0
A,2,25,5,7,0
A,2,25,5,8,0
A,2,25,5,9,0
A,2,25,5,10,0
A,2,25,6,1,0
A,2,25,6,2,60
A,2,25,6,3,0
A,2,25,6,4,0
A,2,25,6,5,0
A,2,25,6,6,0
A,2,25,6,7,0
A,2,25,6,8,0
A,2,25,6,9,0
A,2,25,6,10,0
A,2,25,7,1,0
A,2,25,7,2,49
A,2,25,7,3,0
A,2,25,7,4,0
A,2,25,7,5,0
A,2,25,7,6,0
A,2,25,7,7,0
A,2,25,7,8,0
A,2,25,7,9,0
A,2,25,7,10,11
A,2,25,8,1,32
A,2,25,8,2,0
A,2,25,8,3,0
A,2,25,8,4,0
A,2,25,8,5,0
A,2,25,8,6,0
A,2,25,8,7,0
A,2,25,8,8,7
A,2,25,8,9,0
A,2,25,8,10,21
A,2,25,9,1,60
A,2,25,9,2,0
A,2,25,9,3,0
A,2,25,9,4,0
A,2,25,9,5,0
A,2,25,9,6,0
A,2,25,9,7,0
A,2,25,9,8,0
A,2,25,9,9,0
A,2,25,9,10,0
A,2,25,10,1,60
A,2,25,10,2,0
A,2,25,10,3,0
A,2,25,10,4,0
A,2,25,10,5,0
A,2,25,10,6,0
A,2,25,10,7,0
A,2,25,10,8,0
A,2,25,10,9,0
A,2,25,10,10,0
A,2,25,11,1,60
A,2,25,11,2,0
A,2,25,11,3,0
A,2,25,11,4,0
A,2,25,11,5,0
A,2,25,11,6,0
A,2,25,11,7,0
A,2,25,11,8,0
A,2,25,11,9,0
A,2,25,11,10,0
A,2,25,12,1,60
A,2,25,12,2,0
A,2,25,12,3,0
A,2,25,12,4,0
A,2,25,12,5,0
A,2,25,12,6,0
A,2,25,12,7,0
A,2,25,12,8,0
A,2,25,12,9,0
A,2,25,12,10,0
A,2,25,13,1,60
A,2,25,13,2,0
A,2,25,13,3,0
A,2,25,13,4,0
A,2,25,13,5,0
A,2,25,13,6,0
A,2,25,13,7,0
A,2,25,13,8,0
A,2,25,13,9,0
A,2,25,13,10,0
A,2,25,14,1,60
A,2,25,14,2,0
A,2,25,14,3,0
A,2,25,14,4,0
A,2,25,14,5,0
A,2,25,14,6,0
A,2,25,14,7,0
A,2,25,14,8,0
A,2,25,14,9,0
A,2,25,14,10,0
A,2,25,15,1,60
A,2,25,15,2,0
A,2,25,15,3,0
A,2,25,15,4,0
A,2,25,15,5,0
A,2,25,15,6,0
A,2,25,15,7,0
A,2,25,15,8,0
A,2,25,15,9,0
A,2,25,15,10,0
A,2,25,16,1,60
A,2,25,16,2,0
A,2,25,16,3,0
A,2,25,16,4,0
A,2,25,16,5,0
A,2,25,16,6,0
A,2,25,16,7,0
A,2,25,16,8,0
A,2,25,16,9,0
A,2,25,16,10,0
A,2,25,17,1,60
A,2,25,17,2,0
A,2,25,17,3,0
A,2,25,17,4,0
A,2,25,17,5,0
A,2,25,17,6,0
A,2,25,17,7,0
A,2,25,17,8,0
A,2,25,17,9,0
A,2,25,17,10,0
A,2,25,18,1,60
A,2,25,18,2,0
A,2,25,18,3,0
A,2,25,18,4,0
A,2,25,18,5,0
A,2,25,18,6,0
A,2,25,18,7,0
A,2,25,18,8,0
A,2,25,18,9,0
A,2,25,18,10,0
A,2,25,19,1,11
A,2,25,19,2,0
A,2,25,19,3,0
A,2,25,19,4,0
A,2,25,19,5,0
A,2,25,19,6,5
A,2,25,19,7,17
A,2,25,19,8,3
A,2,25,19,9,24
A,2,25,19,10,0
A,2,25,20,1,0
A,2,25,20,2,0
A,2,25,20,3,0
A,2,25,20,4,31
A,2,25,20,5,0
A,2,25,20,6,0
A,2,25,20,7,26
A,2,25,20,8,3
A,2,25,20,9,0
A,2,25,20,10,0
A,2,25,21,1,27
A,2,25,21,2,0
A,2,25,21,3,0
A,2,25,21,4,5
A,2,25,21,5,0
A,2,25,21,6,0
A,2,25,21,7,0
A,2,25,21,8,7
A,2,25,21,9,21
A,2,25,21,10,0
A,2,25,22,1,60
A,2,25,22,2,0
A,2,25,22,3,0
A,2,25,22,4,0
A,2,25,22,5,0
A,2,25,22,6,0
A,2,25,22,7,0
A,2,25,22,8,0
A,2,25,22,9,0
A,2,25,22,10,0
A,2,25,23,1,27
A,2,25,23,2,0
A,2,25,23,3,0
A,2,25,23,4,29
A,2,25,23,5,0
A,2,25,23,6,0
A,2,25,23,7,0
A,2,25,23,8,3
A,2,25,23,9,0
A,2,25,23,10,0
B,1,25,0,1,0
B,1,25,0,2,60
B,1,25,0,3,0
B,1,25,0,4,0
B,1,25,0,5,0
B,1,25,0,6,0
B,1,25,0,7,0
B,1,25,0,8,0
B,1,25,0,9,0
B,1,25,0,10,0
B,1,25,1,1,0
B,1,25,1,2,55
B,1,25,1,3,0
B,1,25,1,4,0
B,1,25,1,5,0
B,1,25,1,6,3
B,1,25,1,7,0
B,1,25,1,8,0
B,1,25,1,9,0
B,1,25,1,10,2
B,1,25,2,1,0
B,1,25,2,2,60
B,1,25,2,3,0
B,1,25,2,4,0
B,1,25,2,5,0
B,1,25,2,6,0
B,1,25,2,7,0
B,1,25,2,8,0
B,1,25,2,9,0
B,1,25,2,10,0
B,1,25,3,1,0
B,1,25,3,2,60
B,1,25,3,3,0
B,1,25,3,4,0
B,1,25,3,5,0
B,1,25,3,6,0
B,1,25,3,7,0
B,1,25,3,8,0
B,1,25,3,9,0
B,1,25,3,10,0
B,1,25,4,1,0
B,1,25,4,2,60
B,1,25,4,3,0
B,1,25,4,4,0
B,1,25,4,5,0
B,1,25,4,6,0
B,1,25,4,7,0
B,1,25,4,8,0
B,1,25,4,9,0
B,1,25,4,10,0
B,1,25,5,1,0
B,1,25,5,2,60
B,1,25,5,3,0
B,1,25,5,4,0
B,1,25,5,5,0
B,1,25,5,6,0
B,1,25,5,7,0
B,1,25,5,8,0
B,1,25,5,9,0
B,1,25,5,10,0
B,1,25,6,1,0
B,1,25,6,2,60
B,1,25,6,3,0
B,1,25,6,4,0
B,1,25,6,5,0
B,1,25,6,6,0
B,1,25,6,7,0
B,1,25,6,8,0
B,1,25,6,9,0
B,1,25,6,10,0
B,1,25,7,1,0
B,1,25,7,2,60
B,1,25,7,3,0
B,1,25,7,4,0
B,1,25,7,5,0
B,1,25,7,6,0
B,1,25,7,7,0
B,1,25,7,8,0
B,1,25,7,9,0
B,1,25,7,10,0
B,1,25,8,1,0
B,1,25,8,2,60
B,1,25,8,3,0
B,1,25,8,4,0
B,1,25,8,5,0
B,1,25,8,6,0
B,1,25,8,7,0
B,1,25,8,8,0
B,1,25,8,9,0
B,1,25,8,10,0
B,1,25,9,1,0
B,1,25,9,2,58
B,1,25,9,3,0
B,1,25,9,4,0
B,1,25,9,5,0
B,1,25,9,6,0
B,1,25,9,7,0
B,1,25,9,8,0
B,1,25,9,9,0
B,1,25,9,10,2
B,1,25,10,1,0
B,1,25,10,2,28
B,1,25,10,3,0
B,1,25,10,4,0
B,1,25,10,5,0
B,1,25,10,6,10
B,1,25,10,7,0
B,1,25,10,8,9
B,1,25,10,9,0
B,1,25,10,10,13
B,1,25,11,1,45
B,1,25,11,2,0
B,1,25,11,3,0
B,1,25,11,4,0
B,1,25,11,5,0
B,1,25,11,6,11
B,1,25,11,7,0
B,1,25,11,8,0
B,1,25,11,9,0
B,1,25,11,10,4
B,1,25,12,1,60
B,1,25,12,2,0
B,1,25,12,3,0
B,1,25,12,4,0
B,1,25,12,5,0
